,id,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,duration_int,duration_type
931,hs932,s932,tv show,little baby bum,,,,2021-03-01,2017,tv-y,3 Seasons,"family, kids","little baby bum is the home of colourful kids content for children all around the world. fun catchy songs, lovable and engaging characters take children on a journey of learning and adventure.",53,3,season
932,hs933,s933,movie,neil young: heart of gold,,,,2021-03-01,2006,pg,104 min,"documentaries, music","filmmaker jonathan demme captures the rocker in concert before a live audience at ryman auditorium in nashville, tennessee.",15,104,min
933,hs934,s934,movie,priceless,,,,2021-03-01,2016,pg-13,99 min,"drama, mystery, thriller","a widower who loses custody of his daughter finds himself unable to hold down a job. he agrees to drive a truck across the country, no questions asked. he discovers what he is delivering, he is faced with a life-changing choice.",5,99,min
934,hs935,s935,movie,florence foster jenkins,,,,2021-02-26,2016,pg-13,111 min,"comedy, drama, international","meryl streep delivers a ""hilarious and touching"" performance as a new york socialite who dreams of becoming a great opera singer. while the voice she hears in her head is beautiful, to everyone else it's awful.",34,111,min
935,hs936,s936,tv show,jersey shore: family vacation,,,,2021-02-26,2018,tv-14,2 Seasons,reality,"the gang kicks it off by heading to las vegas. after partying through sin city, they head back to the east coast, celebrating milestones in atlantic city – and settle in for an extended summer stay at the shore, reliving their glory days together.",18,2,season
936,hs937,s937,movie,sportsnation,,,,2021-02-26,2021,g,,sports,the topics covered in this weekday show are chosen by fans via espn.com's sportsnation site.,87,,
937,hs938,s938,tv show,the challenge,,,,2021-02-26,1998,tv-14,3 Seasons,"action, adventure, news","real world and road rules alumni face off to win their share in cash and prizes. each season brings new rules, new games, and new drama... let the challenge begin!",72,3,season
938,hs939,s939,movie,the united states vs. billie holiday,,,,2021-02-26,2021,r,130 min,"black stories, drama, history","billie holiday spent much of her career being adored by fans. in the 1940’s, the government targeted holiday in a growing effort to racialize the war on drugs, ultimately aiming to stop her from singing her controversial ballad, “strange fruit.”",20,130,min
939,hs940,s940,movie,stardust,,,,2021-02-24,2020,g,109 min,"drama, music",chronicles a young david bowie's (johnny flynn) first visit to the us - a trip that sparked the invention of his iconic alter ego ziggy stardust. also starring marc maron and jena malone.,52,109,min
940,hs941,s941,tv show,beartown,,,,2021-02-23,2021,tv-14,1 Season,"drama, international","in this five-episode series, the success of a small-town swedish junior ice-hockey team leads to a violent act that shatters the town.",48,1,season
941,hs942,s942,movie,dredd,,,,2021-02-23,2012,r,96 min,"action, adventure, science fiction","in a violent, futuristic city where the police have the authority to act as judge, jury and executioner, a cop teams with a trainee to take down a gang that deals the reality-altering drug, slo-mo.",18,96,min
942,hs943,s943,tv show,spring baking championship,,,,2021-02-23,2015,tv-g,1 Season,"cooking & food, family, lifestyle & culture",some of america's best bakers get set to prove their skills in this springtime baking championship.,74,1,season
943,hs944,s944,tv show,supervillain: the making of tekashi 6ix9ine,,,,2021-02-21,2021,tv-ma,1 Season,documentaries,"this three-part documentary series profiles hip-hop artist tekashi 6ix9ine?s epic rise to notoriety. through an exclusive interview with the incendiary rapper after his release from prison earlier this spring, director karam gill (ice cold, g-funk) examines the culture of manufactured celebrity through 6ix9ine?s mastery of social media.",9,1,season
944,hs945,s945,movie,a conversation with black women,,,,2021-02-20,2021,g,,news,this hour-long special features candid discussions between black women on how the past year has affected them. hosted by abc news correspondent deborah roberts.,7,,
945,hs946,s946,movie,"abc news live presents: mission to mars, live!",,,,2021-02-19,2021,g,,news,nasa's perseverance rover successfully touched down on mars as part of a mission to search for signs of ancient life.,28,,
946,hs947,s947,tv show,good trouble,,,united states,2021-02-18,2019,tv-14,3 Seasons,"drama, teen",callie and mariana adams foster venture to los angeles to start their adult lives and embark on their separate but intertwined journeys to change the world.,57,3,season
947,hs948,s948,movie,sonic the hedgehog,,,,2021-02-18,2020,pg,99 min,"adventure, comedy, kids",sonic the hedgehog tells the story of the world's speediest hedgehog as he embraces his new home on earth. sonic and his new best friend tom team up to defend the planet from the evil genius dr. robotnik and his plans for world domination.,53,99,min
948,hs949,s949,movie,the march on washington: keepers of the dream,,,,2021-02-18,2021,tv-14,,history,"on the 57th anniversary of martin luther king jr.'s ""i have a dream"" speech, activists joined at the lincoln memorial for the 2020 march on washington event.",21,,
949,hs950,s950,tv show,kenan,,,,2021-02-17,2021,tv-pg,1 Season,"black stories, comedy, sitcom","kenan's a local atlanta tv personality and single father working hard to balance his career as the host of ""wake up with kenan,"" a popular morning show, with raising his two spirited school-age daughters. but juggling his job and family proves difficult when his friend mika is his tenacious producer, his brother gary is his clueless manager, his father-in-law, rick, is his toughest critic – and everyone who thinks they're doing their best to make his life a little easier seems to make it a whole lot harder.",18,1,season
950,hs951,s951,movie,logan lucky,,,,2021-02-17,2017,pg-13,119 min,"comedy, crime, drama","trying to reverse a family curse, brothers jimmy (channing tatum) and clyde logan (adam driver) set out to pull off an elaborate heist during the legendary coca-cola 600 auto race at charlotte motor speedway.",21,119,min
951,hs952,s952,tv show,"bad habits, holy orders",,,,2021-02-16,2017,g,1 Season,reality,"five party girls abandon booze, boys and smartphones and move into a catholic convent for four weeks of life-changing spiritual guidance in this authentic, insightful and warmly humorous reality series. how will these two vastly different groups cope when the wild, materialistic lifestyle of the millennial generation collides with the devoted, simple existence of the daughters of divine charity?",31,1,season
952,hs953,s953,tv show,keeping up with the kardashians,,,united states,2021-02-16,2007,tv-14,19 Seasons,reality,keeping up with the kardashians takes viewers inside the hectic lives of hollywood's modern-day brady bunch. can two famous clans come together as one united front? or will their individual lust for the limelight end up fracturing the family?,42,19,season
953,hs954,s954,tv show,north korea: inside the mind of a dictator,,,,2021-02-16,2021,tv-14,1 Season,documentaries,exclusive interviews and intimate archival information give a look at kim jong un's life and reign.,96,1,season
954,hs955,s955,movie,the warrior queen of jhansi,,,,2021-02-16,2019,r,103 min,"drama, history","follow the epic true story of rani (translation: queen) of jhansi, the 24-year-old freedom fighter and feminist icon who led her people into battle against the british empire.",30,103,min
955,hs956,s956,movie,trump: the reckoning,,,,2021-02-16,2021,g,,news,the abc news originals documentary examines the events leading up to the second impeachment and acquittal of former president donald trump.,65,,
956,hs957,s957,tv show,60 days in,,,united states,2021-02-15,2016,tv-14,6 Seasons,"crime, documentaries, reality",seven civilians go under cover in indiana's clark county jail to experience life behind bars.,45,6,season
957,hs958,s958,tv show,ancient aliens,,,united states,2021-02-15,2010,tv-14,14 Seasons,"documentaries, history, latino","if aliens visited earth in the past, could they make an appearance in the future? for ancient alien theorists, the answer is a resounding yes. they believe that, by sharing their views with the world, they can help prepare future generations for the inevitable encounter that awaits them.",71,14,season
958,hs959,s959,tv show,bride and prejudice: forbidden love,,,united states,2021-02-15,2020,tv-14,1 Season,reality,"bride & prejudice"" tackles race, religion, and sexual orientation by detailing familial bigotry that couples face as they prepare to get married. from an interfaith pair in baltimore, to a gay twosome in boston, and an interracial couple from houston, the series introduces people whose path toward marriage is blocked by prejudiced family members who must approve of the unions. as engagements are announced and in-law meetings occur, viewers see the difficulties each couple encounters. against the odds, the potential spouses aim to prove that their love can lead to long-lasting marriages.",67,1,season
959,hs960,s960,tv show,forged in fire: beat the judges,,,united states,2021-02-15,2020,tv-pg,1 Season,reality,"in each episode, the best bladesmiths from all over the country come to the forge for a once-in-a-lifetime opportunity, to square off against our renowned forged in fire masters in the highest stakes forging competition yet!",47,1,season
960,hs961,s961,tv show,house hunters,,,united states,2021-02-15,1999,tv-g,30 Seasons,"family, lifestyle & culture, reality","the pursuit of the perfect home involves big decisions. this series follows real buyers as they establish a budget, tour homes for sale, weigh pros and cons, and finally make an offer.",7,30,season
961,hs962,s962,tv show,house hunters international,,,united states,2021-02-15,2006,tv-g,22 Seasons,"family, lifestyle & culture, reality","this spinoff of the wildly popular hgtv house hunters globe trots from sao paolo to prague. home hunters and their real estate agents check out all sorts of architectural styles and work through the idiosyncrasies of buying real estate in other countries. in any language, home buying is an emotional experience.",46,22,season
